2023-05-22T19:54:37.059046900Z,Player 87 attacks Player 3 with Fist! (hit)
2023-05-22T19:54:37.060048600Z,Player 87 attacks Player 3 with Fist! (miss)
2023-05-22T19:54:37.062047500Z,Player 3 attacks Player 87 with Fist! (hit)
2023-05-22T19:54:37.063048100Z,Player 3 attacks Player 87 with Fist! (miss)
2023-05-22T19:54:37.065048700Z,Player 87 attacks Player 3 with Fist! (hit)
2023-05-22T19:54:37.067048500Z,Player 87 attacks Player 3 with Fist! (miss)
2023-05-22T19:54:37.069049Z,Player 3 dies!
2023-05-22T19:54:37.072050700Z,Encounter finished!

2023-05-22T19:54:37.076051600Z,Player 61 finds a(n) Bow
2023-05-22T19:54:37.080052500Z,Player 83 finds a(n) Bow
2023-05-22T19:54:37.082051700Z,Player 32 finds a(n) Sword
2023-05-22T19:54:37.085053600Z,Player 63 finds a(n) Bow
2023-05-22T19:54:37.087054100Z,Player 40 finds a(n) Axe
2023-05-22T19:54:37.088053400Z,Player 50 finds a(n) Sword
2023-05-22T19:54:37.091055300Z,Player 43 finds a(n) Sword
2023-05-22T19:54:37.093055100Z,Players move randomly!
2023-05-22T19:54:37.095056900Z,Encounter started!
2023-05-22T19:54:37.097056Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.098057400Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.100056700Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.101056400Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.103056900Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.105058800Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.106058500Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.108058100Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.109058300Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.111058900Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.113059Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.115059500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.116061Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.118061900Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.120062500Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.121062500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.123061800Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.124061600Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.126062700Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.128063500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.129063800Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.131063Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.133063800Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.134065100Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.136064200Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.138065600Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.140074100Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.142066700Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.144067100Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.146066300Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.148067900Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.150067400Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.152068200Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.153068500Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.155068500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.157068800Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.158069400Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.160070900Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.161070800Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.163070100Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.165070800Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.166071200Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.168071500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.170073100Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.171072500Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.173072500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.176073900Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.179073400Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.181076200Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.183075700Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.185076Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.187075900Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.189077200Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.191136500Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.194082400Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.196082500Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.198082800Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.199083600Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.201083600Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.203083700Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.205085100Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.207085500Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.212087700Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.215087300Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.218087600Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.220089500Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.222088400Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.225090200Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.227091Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.229091200Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.232090600Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.233091100Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.235091600Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.237092200Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.239092Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.242093800Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.244092900Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.247094100Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.249094700Z,Player 23 attacks Player 4 with Fist! (hit)
2023-05-22T19:54:37.250094600Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.252095700Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.254095600Z,Player 23 attacks Player 4 with Fist! (miss)
2023-05-22T19:54:37.257098500Z,Player 4 attacks Player 23 with Fist! (hit)
2023-05-22T19:54:37.259098100Z,Player 4 attacks Player 23 with Fist! (miss)
2023-05-22T19:54:37.260098200Z,Player 23 dies!
2023-05-22T19:54:37.262096900Z,Encounter finished!

2023-05-22T19:54:37.264097700Z,Encounter started!
2023-05-22T19:54:37.266098500Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.268099500Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.270099200Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.272101400Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.274101300Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.277102100Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.279101700Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.282102400Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.284102700Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.286104100Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.288103600Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.290103600Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.292105700Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.294104600Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.296104800Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.297105600Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.299107400Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.301106Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.303106700Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.305107400Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.309107900Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.310108100Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.312108400Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.314109500Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.317110300Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.318110900Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.320110700Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.322112300Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.324111300Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.326111800Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.328112800Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.330112200Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.332112900Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.334114400Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.335114300Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.337115400Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.339114600Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.342115100Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.344116600Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.346116900Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.348117200Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.351117900Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.353118700Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.355119200Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.357118600Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.358119400Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.360119500Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.362121Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.364120500Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.366120700Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.368121600Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.369122200Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.371121700Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.373122400Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.375123300Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.377123200Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.379123600Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.380124400Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.382125200Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.385126Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.387127300Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.389127Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.391127700Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.393632500Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.395632800Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.396634600Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.398633400Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.400634Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.402635900Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.405637900Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.407635300Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.409635800Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.411639300Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.414637500Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.416638200Z,Player 88 attacks Player 27 with Fist! (hit)
2023-05-22T19:54:37.418638200Z,Player 88 attacks Player 27 with Fist! (miss)
2023-05-22T19:54:37.420638600Z,Player 27 attacks Player 88 with Fist! (hit)
2023-05-22T19:54:37.430597400Z,Player 27 attacks Player 88 with Fist! (miss)
2023-05-22T19:54:37.433598200Z,Player 88 dies!
2023-05-22T19:54:37.435599300Z,Encounter finished!

2023-05-22T19:54:37.439600600Z,Encounter started!
2023-05-22T19:54:37.441600800Z,Player 40 attacks Player 50 with Axe! (miss)
2023-05-22T19:54:37.443601500Z,Player 50 attacks Player 40 with Sword! (hit)
2023-05-22T19:54:37.447602100Z,Player 50 attacks Player 40 with Sword! (miss)
2023-05-22T19:54:37.449602700Z,Player 40 attacks Player 50 with Axe! (miss)
2023-05-22T19:54:37.452603700Z,Player 50 attacks Player 40 with Sword! (hit)
2023-05-22T19:54:37.454604Z,Player 50 attacks Player 40 with Sword! (miss)
2023-05-22T19:54:37.456603800Z,Player 40 attacks Player 50 with Axe! (hit)
2023-05-22T19:54:37.458603900Z,Player 40 attacks Player 50 with Axe! (miss)
2023-05-22T19:54:37.460604300Z,Player 50 attacks Player 40 with Sword! (hit)
2023-05-22T19:54:37.462604700Z,Player 50 attacks Player 40 with Sword! (miss)
2023-05-22T19:54:37.464605500Z,Player 40 attacks Player 50 with Axe! (miss)
2023-05-22T19:54:37.466605600Z,Player 50 attacks Player 40 with Sword! (hit)
2023-05-22T19:54:37.468606100Z,Player 50 attacks Player 40 with Sword! (miss)
2023-05-22T19:54:37.470606500Z,Player 40 attacks Player 50 with Axe! (hit)
2023-05-22T19:54:37.475607900Z,Player 40 attacks Player 50 with Axe! (miss)
2023-05-22T19:54:37.477607900Z,Player 50 attacks Player 40 with Sword! (hit)
2023-05-22T19:54:37.481614600Z,Player 50 attacks Player 40 with Sword! (miss)
2023-05-22T19:54:37.483609300Z,Player 40 dies!
2023-05-22T19:54:37.486611300Z,Encounter finished!

2023-05-22T19:54:37.488610100Z,Encounter started!
2023-05-22T19:54:37.490611Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.492612200Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.494612100Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.496612500Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.498613300Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.500614600Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.502613800Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.504614800Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.506614800Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.508615500Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.510615600Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.512615800Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.514617200Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.516620400Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.518617800Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.520617600Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.522619100Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.523619Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.525619100Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.527619900Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.529619700Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.531620100Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.533621600Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.535621500Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.537621700Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.538622Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.540622400Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.542623100Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.544623400Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.546623700Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.548624200Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.550625Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.552625Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.554625300Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.556627200Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.558626400Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.559626800Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.561627Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.563627800Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.565628600Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.566628100Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.568628800Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.572629900Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.574630300Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.575630100Z,Player 46 attacks Player 12 with Fist! (hit)
2023-05-22T19:54:37.577631200Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.579631500Z,Player 12 attacks Player 46 with Fist! (hit)
2023-05-22T19:54:37.581631500Z,Player 12 attacks Player 46 with Fist! (miss)
2023-05-22T19:54:37.583632400Z,Player 46 attacks Player 12 with Fist! (miss)
2023-05-22T19:54:37.584632400Z,Player 12 attacks Player 46 with Fist! (hit)
